design_range_nm,spec_energy_whkg,converged,run_id,objective_value,MTOW_kg,MTOW_lb,fuel_burn_kg,fuel_burn_lb,fuel_mileage_lb_per_nmi,W_battery_kg,S_ref_m2,cruise_hybridization,climb_hybridization,descent_hybridization,electric_percent,engine_rating_hp,motor_rating_hp,generator_rating_hp,MTOW_margin_lb,rotate_range_ft,Vstall_kn,SOC_final,doc_per_nmi,wall_time_s,error,start_name,starts_tried
600.0,550.0,True,run-20260503T220842-903907d7,387.5263222756432,5700.0,12566.334,330.5263222756432,728.6849406153284,1.2144749010255471,1330.8445702205108,34.03668610827163,0.4799545707129233,0.6149254168293237,0.0100000046824159,47.99545707129233,534.6412029947395,652.4727599649899,518.6019669000374,1.0216433111054355e-05,1356.999998732,41.99999999675529,-4.662731535381645e-08,,174.32568141299998,,high,"low=OK(387.526),high=OK(387.526)"
600.0,600.0,True,run-20260503T220946-5fb2265c,349.42343653658185,5700.0,12566.334,292.42343653658185,644.6825566572791,1.0744709277621318,1392.619276827172,34.0366861025904,0.5569016124127085,0.671745525367863,0.0100000076313615,55.69016124127085,455.75163387086207,652.4727598526115,442.07908399017,3.2453975563839776e-05,1357.0000002114866,42.000000000260506,-6.636354877784245e-08,,147.93191770702833,,low,"low=OK(349.423),high=OK(349.423)"
600.0,650.0,True,run-20260503T221354-3c982ed2,309.2409545910649,5700.0,12566.334,252.2409545910649,556.0954533105535,0.9268257555175892,1452.9004751258724,34.03668610269914,0.6212766749332894,0.7193234749547398,0.1264791584858086,62.12766749332894,389.6939543807448,652.4727598710791,378.0031357493913,3.402873244340299e-05,1357.0000000194034,42.00000000019342,-4.429250784199201e-08,,142.6540386690176,,high,"low=OK(309.241),high=OK(309.241)"
600.0,700.0,True,run-20260503T221617-2b631ca5,265.7540552717684,5699.99999999984,12566.333999999646,208.75405527177,460.2233653332495,0.7670389422220825,1517.2202113193575,34.03668610288564,0.6868776322163902,0.7678464059532711,0.2794203904499371,68.68776322163902,322.32425138978897,652.47275987109,312.6545238506185,1.67011121448013e-05,1357.000000007502,42.00000000007776,-1.9352330155042452e-08,,181.77925085596507,,high,"low=X(265.754),high=OK(265.754)"
600.0,750.0,True,run-20260503T221825-3b01a1bf,218.01799823939623,5699.999999999999,12566.333999999995,161.01799823939623,354.9834992785377,0.5916391654642295,1588.3223576206246,34.03668610301378,0.7587430809237775,0.8210483096098418,0.446200065931051,75.87430809237775,248.4582189611885,652.4727598710814,241.0044723923533,3.6623532650992274e-08,1356.9999999999231,41.99999999999928,-3.753494737246399e-11,,120.6314034909592,,low,"low=OK(218.018),high=OK(218.018)"
600.0,800.0,True,run-20260503T222025-35f11119,165.11758223349966,5699.999999986908,12566.333999971135,108.1175822336306,238.35818414390664,0.3972636402398444,1668.040772802912,34.03668609640969,0.838178530251141,0.880046278049185,0.6295941354387193,83.8178530251141,166.73473875481957,652.4727600256712,161.73269659288889,5.56146460439777e-07,1356.9999988374373,42.00000000402566,-3.464378395268141e-09,,298.6775991439936,,low,"high=X(nan),low=OK(165.118)"
650.0,250.0,True,run-20260503T222513-4d042b3a,521.829596975439,4281.193651558765,9438.405148099484,479.0176604598514,1056.0519146029976,1.6246952532353809,146.47572944958225,25.56449902864693,0.001000006336503,0.119647560822462,0.0100000038506703,0.1000006336503077,926.0828323507542,491.0678792884971,898.3002819203641,2.3303189209400443e-06,1356.9999997555678,42.00000000014823,-1.742251249728377e-07,,139.6029893400264,,low,"low=OK(521.830),high=X(-1641113.194)"
650.0,300.0,True,run-20260503T222840-cf306778,516.1619556778543,4254.948269313843,9380.544053494685,473.6124729847158,1044.135530191564,1.6063623541408676,145.5852950886212,25.4077787065583,0.001,0.1503399469969982,0.01,0.1,888.4835704852638,488.0826579885534,861.8290633724954,-5.945821612840518e-09,1356.99999999827,41.99999999997242,8.843653170886865e-10,,132.1675871250336,,high,"low=OK(516.162),high=OK(516.162)"
650.0,350.0,True,run-20260503T222923-a930b091,509.5778495238105,4280.424150282019,9436.708690194742,466.7736080209903,1029.0584317152357,1.5831668180234395,201.1072720632011,25.55990406877141,0.0010000005192064,0.2611023153796292,0.0100000000773379,0.1000000519206402,777.1446841000198,490.98034374423344,753.8303468628351,-1.5471878214157186e-06,1356.9999987590272,41.9999999998424,-1.0865581871744023e-09,,155.9810238519567,,low,"low=OK(509.578),high=OK(509.578)"
650.0,400.0,True,retry-warm-start,436.2810419129909,4000.0,8818.48,396.2810419129909,873.6491106222179,1.3440755548034122,479.5376951905575,23.885393756375617,0.1188655033547658,0.3542034664523726,0.0100000007484229,11.886550335476583,648.1486470035712,467.95657023525695,628.70418759346,3.74002638636739e-06,4452.0997375703255,81.64146868271813,-2.3989535569840518e-08,,97.76638592104428,,,
650.0,450.0,True,run-20260503T223728-095439dd,498.6079951157339,4183.256262921899,9222.490422362876,456.7754324865149,1007.0162539684204,1.5492557753360314,152.71100602704718,24.97968075605688,0.0010000000042998,0.2606560504210766,0.0100000000033101,0.1000000004299882,760.494050275299,479.931954116228,737.6792287673694,-1.2471673471736722e-08,1356.9999999158413,42.0000000000015,-4.009279019889789e-12,,109.17383896303365,,high,"low=OK(498.608),high=OK(498.608)"
650.0,500.0,True,run-20260503T223917-fefcd084,487.72862651471,5699.99999999999,12566.333999999975,430.7286265147101,949.59294458686,1.4609122224413231,1189.3586848345938,34.036686103010084,0.3433985030422655,0.5142199144665393,0.0100000043760952,34.33985030422655,674.4616698958097,652.4727598789947,654.2278197990707,2.013952371271444e-05,1356.9999999207027,42.000000000001535,-4.1892267258446254e-08,,203.6796345200273,,high,"low=X(487.729),high=OK(487.729)"
650.0,550.0,True,run-20260503T224241-6e059b9e,455.87422648542,5699.999999999997,12566.333999999992,398.87422648542,879.3660971942866,1.3528709187604409,1238.895122709035,34.036686103034285,0.4022155744436971,0.5575749225755531,0.0100000041203092,40.22155744436972,614.2671697806122,652.4727598783342,595.8391546872031,2.932523966592271e-05,1356.9999999258384,41.99999999998663,-5.31840180185636e-08,,140.40015001798747,,high,"low=OK(455.874),high=OK(455.874)"
650.0,600.0,True,run-20260503T224502-b02190dc,421.2187515085404,5699.999999931431,12566.33399984883,364.2187515092261,802.9639439522699,1.2353291445419536,1292.9101708804697,34.036686108576674,0.4660524337848335,0.6046653764718241,0.010000001060794,46.60524337848335,548.8863326784284,652.4727599543988,532.4197426980114,1.9234084902564066e-07,1356.9999987160054,41.99999999631447,-1.1579446040042853e-08,,136.37872581800912,,high,"low=OK(421.219),high=OK(421.219)"
650.0,650.0,True,run-20260503T224652-422d76d3,383.346387733916,5699.999999999955,12566.3339999999,326.34638773391646,719.4697733259468,1.1068765743476106,1352.1184585957162,34.0366861028393,0.5356332237137156,0.6560349153741778,0.0100000037140919,53.56332237137156,477.5643810264514,652.4727598710805,463.2374495956759,1.7668655800662236e-05,1357.0000000106668,42.00000000010678,-2.4735900124635973e-08,,158.10252883599605,,low,"high=OK(383.346),low=OK(383.346)"
650.0,700.0,True,run-20260503T224920-931ee340,342.7409520522207,5700.0,12566.334,285.7409520522207,629.9502177133667,0.9691541810974872,1413.112050481942,34.03668610301381,0.6012399953994867,0.7045108472594682,0.0781388213224175,60.12399953994867,410.259933516594,652.4727598702498,397.95213551108446,6.968498382775579e-07,1357.0000000082707,41.99999999999928,-8.719371526882955e-10,,173.47784713597505,,low,"high=OK(342.741),low=OK(342.741)"
650.0,750.0,True,run-20260503T225123-cc75baf5,299.33513295798537,5700.0,12566.334,242.3351329579853,534.2568808218335,0.8219336628028209,1475.7380016477184,34.03668610299136,0.6621475604566941,0.7495497428365935,0.2207571956952753,66.2147560456694,347.7275064124157,652.4727598713407,337.2956812201517,4.845172497880412e-06,1356.9999999987172,42.00000000001312,-5.395605004454573e-09,,165.71127039397834,,low,"low=OK(299.335),high=OK(299.335)"
650.0,800.0,True,run-20260503T225409-5fd3814f,251.72539338942408,5699.999999999971,12566.333999999935,194.7253933894244,429.2954967741927,0.6604546104218348,1544.80386470157,34.036686102945104,0.7288193007160245,0.7988899973859005,0.3761465231494344,72.88193007160245,279.22303272793533,652.472759871087,270.84634174602496,1.1791315500886412e-05,1357.00000000413,42.00000000004155,-1.1751868138343282e-08,,205.87120051501552,,low,"low=OK(251.725),high=OK(251.725)"
700.0,250.0,True,run-20260503T225735-e79955da,569.8004124336767,4366.0664729736645,9625.5174676472,526.1397477039401,1159.9382105830605,1.657054586547229,149.35668889784267,26.07130421504507,0.0010000017244889,0.1192521896999134,0.0100000066653776,0.1000001724488938,944.2991599115004,500.72645800952426,915.9701851319148,-5.377283969210112e-07,1356.999995877933,42.00000000278883,-6.701030233480233e-08,,143.66295493597863,,low,"high=X(nan),low=OK(569.800)"
700.0,300.0,True,run-20260503T225959-8f07deed,563.7486039509025,4338.8443769066735,9565.503090215989,520.3601601818358,1147.1964163400787,1.6388520233429695,148.43241031382368,25.90875159813429,0.001,0.1499601378133437,0.01,0.1,905.8664564526496,497.62776690980274,878.6904627590295,-8.194597285182681e-07,1356.9999999589047,41.99999999960588,2.2201720226155963e-08,,143.18490127305267,,high,"high=OK(563.749),low=X(nan)"
700.0,350.0,True,run-20260503T230223-48fb6e93,557.3614084810009,4365.961040359094,9625.285028796465,513.70179807741,1132.5172580774197,1.6178817972534565,205.5756969646138,26.070674643618425,0.0010000005275719,0.2614465175900533,0.0100000004821197,0.1000000527571955,791.8261039780749,500.7144548657073,768.0713208586654,1.8145419744541869e-07,1356.999999926058,42.00000000000847,-7.234755367707679e-09,,119.50681042298676,,low,"low=OK(557.361),high=OK(557.361)"
700.0,400.0,True,run-20260503T230422-b94af641,550.3827156373958,4308.431355228086,9498.453934362942,507.2984020851149,1118.400203204886,1.5977145760069795,177.4121042665488,25.72714484874279,0.001000002334268,0.2612199200433467,0.0100000003256377,0.1000002334268062,781.9492805506815,494.16674011857714,758.4908021203598,9.479197160544572e-07,1356.999999947834,41.99999999949045,-1.6800742352884868e-08,,111.09510477696313,,low,"low=OK(550.383),high=X(nan)"
700.0,450.0,True,retry-stuck:low-electric,468.2597032801276,4000.000000000014,8818.48000000003,428.25970328012744,944.1499070454345,1.3487855814934777,447.22578002691773,23.885393756400966,0.1172657861810323,0.35303709261312355,0.010000000542989653,11.726578618103229,649.3192686579248,467.95657023525706,629.839690598175,3.2872369502001675e-06,4452.0997375627785,81.64146868267495,-2.0072261158743387e-08,,69.61259668198181,,low-electric,8
700.0,500.0,True,run-20260503T231333-85336ed0,540.9873040203936,4239.2445188914,9345.923251238357,498.59485883147966,1099.2121976770566,1.5703031395386522,145.05261750926448,25.314006140680043,0.0033089727294989,0.2626187303773326,0.0100000017609909,0.3308972729498913,768.3152904524622,486.2968257353207,745.2658317359965,9.129026580012578e-06,1357.0000000293269,42.00000000022517,-1.5458873041385157e-07,,174.06402417604113,,low,"low=OK(540.987),high=OK(540.987)"
700.0,550.0,True,run-20260503T231703-0123c1be,522.7592766175184,5699.999999999895,12566.333999999766,465.7592766175194,1026.8222164165154,1.466888880595022,1153.1817674061908,34.03668610301281,0.3395700425277724,0.5113989662513194,0.0100000038634522,33.95700425277724,678.3783034971165,652.4727598787077,658.0269543921399,3.321529175082105e-05,1356.9999999232823,41.9999999999995,-6.475653372209346e-08,,267.9181565489853,,low,"high=X(-11382988.457),low=OK(522.759)"
700.0,600.0,True,run-20260503T232131-a44c2a4a,491.0918885846169,5699.999999986603,12566.333999970464,434.0918885847509,957.0076594117136,1.3671537991595906,1200.9646205370036,34.036686102960786,0.3932218496299054,0.5509435023192076,0.01,39.32218496299054,623.474287170865,652.4727598662244,604.7700585557602,-1.8790638023347128e-06,1357.0000000317236,41.99999999998263,2.7620673799348683e-09,,98.76242158701643,,high,"high=OK(491.092),low=X(491.092)"
700.0,650.0,True,run-20260503T232418-d990b1c7,456.6600964310185,5700.0,12566.334,399.6600964310185,881.0986417937519,1.2587123454196456,1253.0149925498429,34.03668610464712,0.4514217895270085,0.5938695622224804,0.0100000007665761,45.14217895270086,563.8753419830708,652.4727598712594,546.9590817237386,3.60591548087541e-06,1356.9999998970293,41.99999999899156,-5.671654537513226e-09,,137.812687884958,,high,"low=X(456.660),high=OK(456.660)"
700.0,700.0,True,run-20260503T232636-7c074222,419.0620174646119,5700.0,12566.334,362.0620174646119,798.2091649428327,1.1402988070611897,1309.990053519224,34.036686102875144,0.5148122625775569,0.6406587826926715,0.0100000017130915,51.48122625775569,498.9127473563688,652.4727598710791,483.94536493564897,1.4905371699569514e-05,1357.000000008515,42.000000000084825,-2.001611669596657e-08,,125.4251626089681,,high,"high=OK(419.062),low=OK(419.062)"
700.0,750.0,True,run-20260503T232908-6d6564bd,378.0863596261112,5700.0,12566.334,321.0863596261112,707.8734101589172,1.0112477287984531,1371.5585781074938,34.03668610296459,0.5813637170344869,0.6898203920247866,0.0298310113908649,58.13637170344869,430.6563081903951,652.4727598739311,417.73661894006926,3.099973901043995e-05,1356.9999999743457,42.00000000002964,-3.642648643397557e-08,,108.21588141197572,,high,"low=X(-2920457.761),high=OK(378.086)"
700.0,800.0,True,run-20260503T233027-4f46a025,334.80794185996467,5699.99999999998,12566.333999999955,277.80794185996484,612.4609447833157,0.8749442068333081,1432.6541465458477,34.03668610287883,0.6381490193538777,0.7317996514393937,0.1634055445485387,63.814901935387766,372.3719046402372,652.4727598709785,361.2007475010464,1.920783824971295e-05,1357.000000009278,42.00000000008248,-2.0657628576475903e-08,,117.5783330159611,,low,"low=OK(334.808),high=OK(334.808)"
750.0,250.0,True,run-20260503T233225-1c5e9c1e,619.4651231138045,4453.945481314624,9819.257287015846,574.9256683006582,1267.4926268489971,1.689990169131996,152.34192665482112,26.596060398851204,0.0010000000258121,0.1188416153016227,0.0100000001767922,0.1000000025812179,963.1664619763692,510.73463460618615,934.2714681351438,-6.234088232304202e-07,1357.000001049617,41.99999999916684,-1.630972995547708e-10,,101.58381867402932,,low,"low=OK(619.465),high=X(nan)"
750.0,300.0,True,run-20260503T233547-ee962601,613.0036118395359,4425.6907200861,9756.966275316216,568.7467046386749,1253.870359980515,1.671827146640687,151.3818820089294,26.42734137334933,0.0010000044193936,0.1495650941827941,0.0100000041269423,0.1000004419393686,923.8668059159052,507.5160216685579,896.1508030618495,1.380524736305233e-06,1356.9999997231173,42.00000000006905,-1.2112336503222745e-07,,149.49499221204314,,high,"low=OK(613.004),high=OK(613.004)"
750.0,350.0,True,run-20260503T233816-143a0506,606.617557578026,4397.737627461183,9695.340328253473,562.6401813034141,1240.4077965051326,1.6538770620068437,150.4322649010243,26.26042371772317,0.0010000002630658,0.1802613320938456,0.0100000000333186,0.1000000263065822,885.0672914854034,504.33250612289663,858.5152727417703,-3.707555151777342e-09,1356.9999999750962,41.99999999975893,-2.1983855014173767e-10,,146.29759002197534,,high,"low=OK(606.618),high=OK(606.618)"
750.0,400.0,True,run-20260503T233834-8375c6b8,599.0718129944146,4394.59062048226,9688.4023737276,555.125906789592,1223.8416766264702,1.631788902168627,181.3522854985033,26.24163184177278,0.0010000163477241,0.2615519276992857,0.010000002079996,0.1000016347724119,796.7452200956092,503.9741471754435,772.8428634765902,1.624481524231669e-05,1357.0000000329464,42.000000000350056,-2.755286412602087e-07,,82.24332578497706,,low,"low=OK(599.072),high=OK(599.072)"
750.0,450.0,True,run-20260503T234043-45622a27,593.1785934011992,4349.114135778459,9588.144006019906,549.6874520434146,1211.8519505239526,1.6158026006986037,159.46790763661213,25.97007590734376,0.0010000036433007,0.2613822150273067,0.0100000004657587,0.1000003643300706,788.9327069868923,498.7966862375199,765.2647257769376,1.7236955045518698e-06,1356.999999893765,41.99999999912144,-3.0223533273310295e-08,,94.83389369299402,,low,"low=OK(593.179),high=X(nan)"
750.0,500.0,True,run-20260503T234247-60b6d63c,588.7064733459733,4322.0517875237,9528.4818118105,545.4859554707364,1202.5892471498946,1.6034523295331928,147.86235227230708,25.8084771952042,0.0030068384684741,0.2627506440865927,0.0100000004273456,0.3006838468474105,782.720471755248,495.7166394118443,759.2388575992112,2.5405331598449266e-06,1357.0000000769328,42.00000000003496,-4.1964196957622324e-08,,123.07280266401358,,low,"low=OK(588.706),high=X(-6171926.541)"
750.0,550.0,True,retry-stuck:warm-n5-r700-e500,472.7477091967131,5700.0,12566.333999999999,415.7477091967131,916.5657146492576,1.2220876195323436,1673.8887222284666,34.03668610352151,0.47298748997783574,0.6160006787408477,0.010000002964213764,47.298748997783576,543.9796624496728,665.6369427681931,527.6602725762256,3.06183292195783e-05,4452.099736735419,81.64146868189509,-4.142035989846901e-08,,135.8376121330075,,warm-n5-r700-e500,8
750.0,600.0,True,retry-warm-start,427.61917731519975,5699.999999999947,12566.333999999884,370.61917731520026,817.0744506926367,1.0894326009235156,1739.85054205552,34.03668610302319,0.54294137153066,0.6668279841969037,0.01,54.294137153066,471.97687105746127,665.6369427465917,457.8175649257109,-1.321562649536645e-06,4452.099737530748,81.64146868249235,1.565733393198848e-09,,141.85955079999985,,,
750.0,650.0,True,retry-warm-start,379.6130722749649,5699.999999999011,12566.33399999782,322.6130722749748,711.2392313988548,0.9483189751984732,1807.0891904036137,34.036686102604975,0.6067950361287234,0.7132609562623792,0.1034351830292892,60.679503612872345,406.1991848673367,665.6369427464908,394.0132093212516,5.9029941894550575e-05,4452.099737613987,81.64146868298722,-6.20693468740552e-08,,71.11068830895238,,,
750.0,700.0,True,run-20260504T000040-b96476b8,493.99226148884304,5700.0,12566.334,436.99226148884304,963.401879523533,1.2845358393647106,1210.9971257845757,34.03668610303647,0.4359927930354611,0.5824867454962046,0.0100000004505946,43.59927930354611,579.6793503364249,652.4727598715624,562.288969826402,2.5860117602860555e-08,1356.9999999936786,41.99999999998529,-1.6851200339632055e-10,,136.35795524402056,,high,"low=X(nan),high=OK(493.992)"
750.0,750.0,True,run-20260504T000357-93fd4831,456.7267222259109,5700.0,12566.334,399.7267222259109,881.2455263536876,1.1749940351382502,1265.9619201121288,34.036686102501704,0.4940714556921917,0.6253457348766892,0.0100000056917741,49.407145569219175,520.1735368777632,652.4727598710787,504.56833076916746,5.888849364055204e-05,1357.0000000316263,42.00000000031523,-7.654967417803153e-08,,106.20800567202969,,high,"low=OK(456.727),high=OK(456.727)"
750.0,800.0,True,run-20260504T000543-79fc94bd,415.8511753072013,5700.0,12566.334,358.85117530720134,791.1304781057621,1.0548406374743495,1326.408788393452,34.03668610409487,0.5576027214993229,0.6722634790568598,0.01,55.76027214993229,455.0324939222736,652.4727598870018,441.381568075776,0.0001829296975301,1356.9999997732048,41.99999999933228,-4.622227695147592e-07,,91.85051494900836,,high,"high=OK(415.851),low=OK(415.851)"
800.0,250.0,True,run-20260504T000721-c39206ec,670.922312200243,4545.007772667654,10020.015035778562,625.4722344735665,1378.928597565114,1.7236607469563925,155.43747542530815,27.13982506903057,0.0010000022263519,0.1184159739138896,0.0100000001307854,0.1000002226351976,982.7228186534534,521.1126304603225,953.2411341057672,2.386675305388053e-06,1356.999999923512,42.000000000077,-7.725040192252397e-08,,139.8638892589952,,high,"high=OK(670.922),low=X(670.922)"
800.0,300.0,True,run-20260504T001018-5f2fdc2e,664.0233559470473,4515.659948085194,9955.31423474758,618.8667564661954,1364.3660286405036,1.7054575358006294,154.43961177734298,26.96457898248667,0.0010000051469439,0.1491548089579017,0.0100000024051076,0.100000514694392,942.5206286336796,517.7672334599717,914.2450113756004,5.557113354370813e-06,1356.999999997369,42.000000000102204,-1.5181088707655332e-07,,123.5903400760144,,high,"high=OK(664.023),low=X(nan)"
800.0,350.0,True,run-20260504T001332-ef4994ab,657.2065839753975,4486.633015530487,9891.320878698822,612.3402538200926,1349.9775703768523,1.6874719629710655,153.45285877768305,26.79124905475473,0.0010000009508983,0.1798665157280278,0.0100000001122577,0.1000000950898344,902.8386418487734,514.4590975714123,875.7534827899611,-1.0384178494859952e-07,1356.9999999794018,41.99999999957676,-5.0674928767091565e-09,,113.84387207700638,,high,"low=OK(657.207),high=OK(657.207)"
800.0,400.0,True,run-20260504T001353-38fd0373,649.5025613976486,4483.837736646114,9885.158350964752,604.6641840311875,1333.0547533988365,1.6663184417485453,185.42668691651852,26.774557470489896,0.001,0.2618501261203228,0.01,0.1,812.096784373506,514.1405631735322,787.7338808974604,-5.779027105745627e-07,1356.9999999623892,41.9999999996249,9.519557944009938e-09,,116.6315713590011,,low,"low=OK(649.503),high=X(nan)"
800.0,450.0,True,run-20260504T001831-74667653,642.9622238313011,4436.433079858035,9780.64909651662,598.5978930327208,1319.680886937797,1.649601108672246,163.0173749197879,26.49148774728888,0.0010000015193274,0.2616973829814887,0.0100000001772823,0.1000001519327439,803.9393496976026,508.7396404154815,779.8211692064682,6.779475825169357e-07,1356.9999999542706,41.99999999952756,-1.1946830240361361e-08,,103.4654717859812,,high,"low=X(nan),high=OK(642.962)"
800.0,500.0,True,run-20260504T002015-8dd52458,638.0808839945144,4407.731299283159,9717.372577025635,594.0035710016828,1309.5521527017297,1.636940190877162,150.77176266356932,26.32009941403232,0.0027506662504368,0.2628850675400166,0.0100000005934279,0.2750666250436893,797.6119844306601,505.4705779482066,773.6836243699443,1.767234607541468e-07,1357.0000001400167,42.00000000001969,-2.706719733763796e-09,,87.1495823340374,,low,"low=OK(638.081),high=X(nan)"
800.0,550.0,True,retry-warm-start,536.7244086551531,4174.288541040265,9202.720003348188,494.98152324475046,1091.2461657758415,1.364057707219802,500.97785009307154,24.926131363517666,0.1480635168416962,0.3766600506150886,0.0100000024083348,14.806351684169629,652.1553757850367,488.2883779778915,632.5907145113956,2.118262545991456e-05,4452.099737670732,81.64146868329244,-9.476839128892689e-08,,96.53311486099848,,,
800.0,600.0,True,run-20260504T002629-ad446af5,626.8577167332567,5699.989255312661,12566.310312047395,569.85782418013,1256.3199563439982,1.5703999454299975,1032.3686461899322,34.03662194272677,0.2835646932286382,0.4701473146624899,0.0100000000548388,28.356469322863827,735.6511318394263,652.4715410303006,713.5815979097588,-8.18222360976506e-08,1356.9999991032505,42.00000000000857,-1.6776320176797863e-10,,42.16344962205039,,high,"low=X(627.238),high=OK(626.858)"
800.0,650.0,True,run-20260504T002711-88c4b455,598.191966464005,5700.0,12566.334,541.191966464005,1193.1226331058745,1.4914032913823432,1073.51085961388,34.03668610247307,0.3253988555643362,0.5009582787382838,0.010000004711446,32.539885556433624,692.8742546777767,652.4727598718814,672.0880270376639,5.676129330822732e-05,1357.000000025359,42.000000000332896,-1.0050505044705005e-07,,124.27971450902989,,low,"low=OK(598.192),high=X(598.192)"
800.0,700.0,True,run-20260504T003051-6a9f2d9d,567.1374278255068,5700.0,12566.334,510.1374278255069,1124.6591761326688,1.405823970165836,1118.1178717515309,34.03668610273411,0.3706254330534144,0.53428545290087,0.0100000029620653,37.06254330534144,646.6024870036406,652.4727598722332,627.2044123938678,3.589500147427316e-05,1357.0000000056702,42.000000000171845,-5.669498483792251e-08,,140.57732938299887,,low,"low=OK(567.137),high=OK(567.137)"
800.0,750.0,True,run-20260504T003744-308fd009,533.3731406291724,5700.0,12566.334,476.3731406291724,1050.221753293886,1.3127771916173574,1166.677012253246,34.03668610243895,0.4196897227228646,0.5704613775905574,0.0100000068564207,41.96897227228646,596.3755001926221,652.4727598744158,578.4842351918936,8.35582413856173e-05,1357.0000000020125,42.00000000035395,-1.1808902286190513e-07,,88.24377711000852,,high,"low=OK(533.373),high=OK(533.373)"
800.0,800.0,True,run-20260504T003913-98ca9a7b,496.513330294846,5700.0,12566.334,439.513330294846,968.9598782346234,1.2111998477932793,1219.771730725319,34.036686103172926,0.4731227170513092,0.6098831682392452,0.0100000000859472,47.31227170513092,541.6418977139068,652.4727598710774,525.3926407824775,3.724339876498562e-07,1356.999999990107,41.9999999999011,-4.90535236345388e-10,,118.71797336498275,,low,"low=OK(496.513),high=X(496.513)"
